CICLO,TRIMESTRE,ID_RAMO,DESC_RAMO,ACRON_DEP_ENT,DESC_DEP_ENT,MODALIDAD_PP ,DESC_PP,INST_COORD,ANIO_RECOMENDACION,ORIGEN_RECOMENDACION,ID_ASM,DESC_ASM,GASTO_FEDERALIZADO,TIPO_ASM,TEMA_ASM,TIPO_MEJORA,PRIORIDAD,AVANCE_ASM,FECHA_REPORTE,EVIDENCIA
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2014,Otros Informes Externos,20u009cie14_08,Establecer manuales de procesos o procedimientos respecto a la entrega de cada uno de los componentes del Programa.,No,Específico,Operación,Adiciona,Media,90,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2014,Otros Informes Externos,20u009cie14_14,"Generar un mecanismo o estrategia  de capacitación integral, misma que incluiría, temas tales como: una guía de Orientación Nutricional, del correcto llenado de la ""cédula de seguimiento a beneficiarios"", de comunicación efectiva y del desecho y manejo de residuos generados en los comedores, orientada a la comisión de alimentación y al personal operativo del programa.   Tomando en cuenta componentes tales como: población  indígena, aspectos operativos (capacitación)  y de sensibilidad social",No,Específico,Planeación,Adiciona,Alta,90,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",B004,"Programa de adquisición de leche nacional a cargo de LICONSA, S. A. de C. V.",CONEVAL,2014,Otros Informes Externos,20b004cie14_02,Desarrollar una base de datos con el Padrón Nacional de Productores de Leche de LICONSA.,No,Específico,Operación,Adiciona,Alta,87.5,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E067,Sistema de Información y Gestión Educativa,CONEVAL,2015,Evaluación de Diseño,11e067pdi15_10,"Existen varios actores que pueden ser usuarios potenciales del SIGED, desde las autoridades educativas, hasta investigadores académicos, los gobiernos estatales, otras dependencias y la sociedad en general.",No,Específico,Coberturas,Adiciona,Media,85,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S247,Programa para el Desarrollo Profesional Docente,CONEVAL,2015,Evaluación de Diseño,11s247pdi15_03,Falta identificar y cuantificar los gastos en los que se incurre para entregar los apoyos en todas las unidades responsables.,Si,Específico,Ejecución,Adiciona,Media,85,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S247,Programa para el Desarrollo Profesional Docente,CONEVAL,2015,Evaluación de Diseño,11s247pdi15_05,La información que se presenta en cada nivel educativo es muy diferente y no permite entender el estado actual del problema.,Si,Específico,Diseño,Adiciona,Media,85,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,S247,Programa para el Desarrollo Profesional Docente,CONEVAL,2015,Evaluación de Diseño,11s247pdi15_14,No incluye teorías o experiencias internacionales que permitan justificar la intervención que se realiza.,Si,Específico,Diseño,Adiciona,Media,85,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,INECC,Instituto Nacional de Ecología y Cambio Climático,E015,"Investigación en Cambio Climático, Sustentabilidad y Crecimiento Verde",CONEVAL,2015,Evaluación de Diseño,16e015pdi15_01,"Definir una estrategia de cobertura para el programa que incluya la definición de la población potencial, objetivo y los mecanismos de selección.",No,Específico,Coberturas,Adiciona,Media,80,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,SEMARNAT,Secretaría de Medio Ambiente y Recursos Naturales,U012,Prevención y gestión integral de residuos,CONEVAL,2014,Evaluación Específica de Desempeño,16u012ped14_02,Definir los criterios de priorización de selección de proyectos beneficiarios del programa.,No,Específico,Diseño; Planeación   ,Adiciona,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",B004,Adquisición de leche nacional,CONEVAL,2015,Ficha de Monitoreo y Evaluación,20b004cfm15_02,"Hacer una consulta ante  la SHCP para buscar la alineación del PALN a la estrategia transversal de “Democratizar la Productividad”. 	",No,Específico,Otros,Adiciona,Media,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,INAPAM,Instituto Nacional de las Personas Adultas Mayores,E003,Servicios a grupos con necesidades especiales,CONEVAL,2014,Otros Informes Externos,20e003cie14_02,Elaborar un documento normativo que establezca los Lineamientos o Políticas de Operación del Programa E003,No,Institucional,Planeación,Adiciona,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,IMJUVE,Instituto Mexicano de la Juventud,E016,Articulación de políticas públicas integrales de juventud,CONEVAL,2015,Ficha de Monitoreo y Evaluación,20e016cfm15_02,"Revisar experiencias nacionales e internacionales de medición de la satisfacción de los jóvenes, a fin de mejorar los instrumentos de recolección de información de la Encuesta de Satisfacción de los jóvenes que participaron en el programa.",No,Específico,Otros,Adiciona,Media,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",S052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",CONEVAL,2015,Evaluación Específica de Desempeño,20s052ped15_05,Realizar una nota de actualización de la Población Objetivo tomando en cuenta la modalidad de Convenios con Actores Sociales.,No,Institucional,Diseño,Adiciona,Media,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,CNP,Coordinación Nacional de PROSPERA Programa de Inclusión Social,S072,Programa PROSPERA Programa de Inclusión Social,CONEVAL,2014,Otros Informes Externos,20s072cie14_01,"Elaboración de documento en el que se definan los posibles mecanismos de coordinación, complementariedad y sinergias entre PROSPERA y los programas alimentarios de la Sedesol para mejorar la política alimentaria a cargo de esta Secretaría. ",No,Institucional,Planeación,Adiciona,Media,80,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S174,Programa de estancias infantiles para apoyar a madres trabajadoras,CONEVAL,2013,Evaluación Específica de Desempeño,20s174ped13_02,Tener acceso en línea al estatus de afiliación de las potenciales encargadas de las estancias infantiles,No,Específico,Operación,Adiciona,Media,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2014,Otros Informes Externos,20u009cie14_13,Generar un documento que contenga el plan de trabajo anual del PCC con énfasis en las tareas desempeñadas por los coordinadores y promotores sociales.,No,Específico,Planeación,Adiciona,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Diseño,20u009pdi15_09,"Realizar un Manual de Procedimientos y/o incluir un apartado en los Lineamientos 2017 con requisitos y procedimientos de selección de beneficiarios (territorios), considerando criterios de priorización de solicitudes.	",No,Específico,Operación,Adiciona,Media,80,31/03/2017,N/D
2014-2015,01T2017,14,Trabajo y Previsión Social,JFCA,Junta Federal de Conciliación y Arbitraje,E001,Impartición de justicia laboral,SHCP,2014,Evaluación de Procesos,14e001ppr14_01,"Acciones que se enfocarán en las 66 Juntas Especiales, en virtud de tratarse de una etapa dentro del procedimiento. ",No,Institucional,Indicadores,Adiciona,Alta,75,31/03/2017,N/D
2012-2013,01T2017,20,Desarrollo Social,FONART,Fondo Nacional para el Fomento de las Artesanías,S057,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),CONEVAL,2012,Evaluación Complementaria,20s057c0012_01,Documentar los criterios y métodos de cálculo utilizados en la definición de metas de los indicadores considerados en la MIR del Programa.,No,Institucional,Indicadores,Adiciona,Alta,75,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E067,Sistema de Información y Gestión Educativa,CONEVAL,2015,Evaluación de Diseño,11e067pdi15_07,"El programa tiene identificado el problema o necesidad que pretende atender, así como las acciones para lograrlo.",No,Específico,Diseño,Adiciona,Media,72.5,31/03/2017,N/D
2012-2013,01T2017,16,Medio Ambiente y Recursos Naturales,CONAFOR,Comisión Nacional Forestal,S219,ProÁrbol.-Pago por Servicios Ambientales,CONEVAL,2012,Evaluación de Consistencia y Resultados,16s219pcr12-02,"Estimar los efectos ambientales del programa, a través  del establecimiento de indicadores indirectos (proxy) y  una metodología para su implementación a fin de constituir un sistema de monitoreo institucional. (S110 ECyR)",Si,Específico,Diseño; Resultado; Planeación; Ejecución,Adiciona,Media,71.75,31/03/2017,N/D
2014-2015,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E039,Registro Nacional de Profesionistas y de Asociaciones de Profesionistas,CONEVAL,2014,Otros Informes Externos,11e039cie14_01,Las definiciones de las 3 poblaciones aún pueden precisarse. En este ejercicio no cuenta con fuentes de información oficial para cuantificar la población potencial.,No,Institucional,Coberturas,Adiciona,Media,65,31/03/2017,N/D
2014-2015,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E039,Registro Nacional de Profesionistas y de Asociaciones de Profesionistas,CONEVAL,2014,Otros Informes Externos,11e039cie14_02,Debido a que la información sistematizada es por cédulas expedidas y no por personas o instituciones no cuenta con la plantilla de población atendida.,No,Institucional,Coberturas,Adiciona,Media,65,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2014,Otros Informes Externos,20u009cie14_12,"Estudio para explorar alternativas que fomenten la participación social en las zonas urbanas, en el contexto del PCC.",No,Institucional,Otros,Adiciona,Alta,60,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Diseño,20u009pdi15_06,Incluir en los Lineamientos los casos de excepción para el cierre temporal de los Comedores y del envío de comida a personas con dificultades para asistir a los Comedores.,No,Institucional,Operación,Adiciona,Media,60,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Procesos,20u009ppr15_01,"""Incluir en el PEIC la verificación de las medidas de seguridad en los CCOM.En el seguimiento Físico y Operativo se incluya una batería para verificar las medidas de Seguridad de los CCOM.""	",No,Institucional,Operación,Adiciona,Media,60,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,CDI,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,S178,Programa de Apoyo a la Educación Indígena,CONEVAL,2015,Evaluación Específica de Desempeño,47s178ped15_01,"Concluir el diagnóstico para conocer los efectos de la variable género en el aprovechamiento de los bienes y servicios provistos, así como las causas de la no reinscripción en los albergues.",No,Específico,Operación,Adiciona,Baja,60,31/03/2017,N/D
2012-2013,01T2017,4,Gobernación,CENAPRED,Centro Nacional de Prevención de Desastres,N001,Coordinación del Sistema Nacional de Protección Civil,SHCP,2012,Evaluación de Diseño,04n001pdi12_04,Lineamientos Generales del Programa,No,Específico,Operación,Adiciona,Alta,59,31/03/2016,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S065,Programa de Atención a Jornaleros Agrícolas,CONEVAL,2014,Otros Informes Externos,20s065cie14_01,Revisión de la caracterización del problema que atiende el Programa de Atención a Jornaleros Agrícolas ,No,Institucional,Diseño,Adiciona,Alta,55,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E067,Sistema de Información y Gestión Educativa,CONEVAL,2015,Evaluación de Diseño,11e067pdi15_02,El diseño del programa se basa en prácticas internacionales reconocidas que sustentan el tipo de intervención y estructura.,No,Específico,Diseño,Adiciona,Media,50,31/03/2017,N/D
2015-2016,01T2017,11,Educación Pública,SEP,Secretaría de Educación Pública,E067,Sistema de Información y Gestión Educativa,CONEVAL,2015,Evaluación de Diseño,11e067pdi15_05,El programa no cuenta con una estrategia de cobertura definida,No,Específico,Coberturas,Adiciona,Media,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,INAPAM,Instituto Nacional de las Personas Adultas Mayores,E003,Servicios a grupos con necesidades especiales,CONEVAL,2015,Ficha de Monitoreo y Evaluación,20e003cfm15_01,"Elaborar un análisis prospectivo de la situación de las Personas Adultas Mayores a 2030 y definir estrategias para afrontar el proceso acelerado de transición demográfica.			",No,Institucional,Planeación,Adiciona,Media,50,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,IMJUVE,Instituto Mexicano de la Juventud,E016,Generación y articulación de políticas públicas integrales de juventud,CONEVAL,2014,Otros Informes Externos,20e016cie14_02,"Elaborar un documento que analice los criterios de priorización por tipo de apoyo que otorga el Programa E016, con base en el Diagnóstico, Propuesta de Atención y las Políticas de Operación del Programa, en el marco de la Política Social de Nueva Generación.",No,Institucional,Planeación,Adiciona,Media,50,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,FONART,Fondo Nacional para el Fomento de las Artesanías,S057,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),CONEVAL,2014,Otros Informes Externos,20s057cie14_02,Incluir en la Propuesta de Atención un análisis de vinculación del FONART,No,Institucional,Planeación,Adiciona,Alta,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S241,Seguro de vida para jefas de familia,CONEVAL,2015,Evaluación de Consistencia y Resultados,20s241pcr15_04,"Identificar, por medio de un análisis, potenciales sinergias y complementariedades con otros programas de la Administración Pública Federal.",No,Institucional,Ejecución,Adiciona,Media,50,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2014,Otros Informes Externos,20u009cie14_02,Desarrollar un sistema de información del PCC que sea capaz de reflejar la realidad operativa y de gestión de los CCOM,No,Específico,Operación,Adiciona,Alta,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Diseño,20u009pdi15_01,"""1.- Incluir en el Manual de Procedimientos correspondiente los términos del Convenio con DICONSA para la entrega de apoyos a los Comedores, 2.- Incluir un resumen correspondiente en los Lineamientos.""	",No,Institucional,Operación,Adiciona,Media,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Diseño,20u009pdi15_04,"Difundir en lenguaje ciudadano los criterios y los procedimientos para elegir a los beneficiarios (Territorios y Comensales)	",No,Específico,Productos,Adiciona,Media,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Diseño,20u009pdi15_08,"Realizar el análisis de la información socioeconómica de los beneficiarios indirectos del Programa al interior de la DGPS y SSPEDS, previo a su posible sistematización.",No,Institucional,Resultado,Adiciona,Media,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,U009,Comedores Comunitarios,CONEVAL,2015,Evaluación de Procesos,20u009ppr15_04,"Diseño e implementación de un mecanismo uniforme para el seguimiento y atención de quejas y denuncias, que incluya la sistematización de las mismas	",No,Específico,Productos,Adiciona,Media,50,31/03/2017,N/D
